,epsilon,index,action_num_val,action_verbose,td_error,s_value,gamma,reward,probability,q_func_value
813,0.6913165266106442,814,21,"ProcessScan: target=(3, 0), cost=1.00, prob=1.00, req_access=USER",-0.9980009999126196,0.0,0.99,-828.0,0.6,"[-0.001  0.     0.    -0.001 -0.003  0.    -0.002  0.     0.     0.
  0.     0.    -0.001 -0.003  0.     0.     0.     0.     0.     0.
  0.     0.    -0.003  0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.     0.    -0.001  0.     0.     0.     0.
  0.    -0.001  0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
814,0.6909363745498199,815,43,"PrivilegeEscalation: target=(3, 2), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-0.9980009999126196,0.0,0.99,-829.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
815,0.6905562224889956,816,16,"PrivilegeEscalation: target=(2, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-830.0,0.6,"[-0.001  0.     0.    -0.001 -0.003  0.    -0.002  0.     0.     0.
  0.     0.    -0.001 -0.003  0.     0.     0.     0.     0.     0.
  0.     0.    -0.003  0.     0.     0.     0.    -0.001  0.     0.
  0.     0.     0.     0.     0.    -0.001  0.     0.     0.     0.
  0.    -0.001  0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.     0.     0.     0.     0.     0.     0.     0.     0.
  0.     0.   ]"
816,0.6901760704281713,817,24,"Exploit: target=(3, 0), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-1.997999999905005,0.0,0.99,-831.0,1.0,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
817,0.689795918367347,818,33,"Exploit: target=(3, 1), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-832.0,0.6,"[-0.001    -0.001    -0.001    -0.001     0.       -0.001    -0.002
  0.        0.        0.       -0.001     0.       -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.001999
 -0.001     0.       -0.001     0.       -0.001999  0.        0.
  0.        0.        0.       -0.001999  0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001999
  0.        0.        0.        0.        0.        0.        0.
 -0.001    -0.001     0.        0.        0.       -0.001     0.
 -0.001     0.      ]"
818,0.6894157663065226,819,11,"SubnetScan: target=(2, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-833.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
819,0.6890356142456984,820,41,"Exploit: target=(3, 2), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-834.0,0.6,"[-0.001    -0.001    -0.001    -0.001     0.       -0.001    -0.002
  0.        0.        0.       -0.001     0.       -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.001999
 -0.001     0.       -0.001     0.       -0.001999  0.        0.
  0.        0.        0.       -0.001999  0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001999
  0.        0.        0.        0.        0.        0.        0.
 -0.001    -0.001     0.        0.        0.       -0.001     0.
 -0.001     0.      ]"
820,0.688655462184874,821,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-835.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
821,0.6882753101240496,822,67,"Exploit: target=(4, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-836.0,0.6,"[-0.001    -0.001    -0.001    -0.001     0.       -0.001    -0.002
  0.        0.        0.       -0.001     0.       -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.001999
 -0.001     0.       -0.001     0.       -0.001999  0.        0.
  0.        0.        0.       -0.001999  0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001999
  0.        0.        0.        0.        0.        0.        0.
 -0.001    -0.001     0.        0.        0.       -0.001     0.
 -0.001     0.      ]"
822,0.6878951580632253,823,18,"ServiceScan: target=(3, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-837.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
823,0.687515006002401,824,1,"OSScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-838.0,0.6,"[-0.001    -0.001    -0.001    -0.001     0.       -0.001    -0.002
  0.        0.        0.       -0.001     0.       -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.001999
 -0.001     0.       -0.001     0.       -0.001999  0.        0.
  0.        0.        0.       -0.001999  0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001999
  0.        0.        0.        0.        0.        0.        0.
 -0.001    -0.001     0.        0.        0.       -0.001     0.
 -0.001     0.      ]"
824,0.6871348539415767,825,2,"SubnetScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-839.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
825,0.6867547018807523,826,60,"Exploit: target=(3, 4), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-840.0,0.6,"[-0.001    -0.001    -0.001    -0.001     0.       -0.001    -0.002
  0.        0.        0.       -0.001     0.       -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.001999
 -0.001     0.       -0.001     0.       -0.001999  0.        0.
  0.        0.        0.       -0.001999  0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001999
  0.        0.        0.        0.        0.        0.        0.
 -0.001    -0.001     0.        0.        0.       -0.001     0.
 -0.001     0.      ]"
826,0.6863745498199281,827,0,"ServiceScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-841.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
827,0.6859943977591036,828,6,"Exploit: target=(1, 0), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-842.0,1.0,"[-0.001    -0.001    -0.001    -0.001     0.       -0.001    -0.002
  0.        0.        0.       -0.001     0.       -0.001    -0.003
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.001     0.        0.        0.       -0.001999
 -0.001     0.       -0.001     0.       -0.001999  0.        0.
  0.        0.        0.       -0.001999  0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
 -0.003     0.        0.        0.        0.        0.       -0.001999
  0.        0.        0.        0.        0.        0.        0.
 -0.001    -0.001     0.        0.        0.       -0.001     0.
 -0.001     0.      ]"
828,0.6856142456982793,829,3,"ProcessScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-843.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
829,0.685234093637455,830,4,"Exploit: target=(1, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-844.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
830,0.6848539415766306,831,32,"Exploit: target=(3, 1), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-845.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
831,0.6844737895158064,832,5,"Exploit: target=(1, 0), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-846.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
832,0.684093637454982,833,13,"Exploit: target=(2, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-847.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
833,0.6837134853941577,834,18,"ServiceScan: target=(3, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-848.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
834,0.6833333333333333,835,27,"ServiceScan: target=(3, 1), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-849.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
835,0.682953181272509,836,19,"OSScan: target=(3, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-850.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
836,0.6825730292116847,837,43,"PrivilegeEscalation: target=(3, 2), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-851.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
837,0.6821928771508603,838,14,"Exploit: target=(2, 0), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-852.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
838,0.6818127250900361,839,46,"OSScan: target=(3, 3), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-853.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
839,0.6814325730292117,840,7,"PrivilegeEscalation: target=(1, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-854.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
840,0.6810524209683874,841,1,"OSScan: target=(1, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-855.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
841,0.680672268907563,842,8,"PrivilegeEscalation: target=(1, 0), cost=1.00, prob=1.00, req_access=USER, os=windows, process=daclsvc, access=2",-1.0,0.0,0.99,-856.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
842,0.6802921168467387,843,56,"SubnetScan: target=(3, 4), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-857.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
843,0.6799119647859144,844,4,"Exploit: target=(1, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-858.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
844,0.67953181272509,845,37,"OSScan: target=(3, 2), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-859.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
845,0.6791516606642658,846,9,"ServiceScan: target=(2, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-860.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
846,0.6787715086034414,847,10,"OSScan: target=(2, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-861.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
847,0.6783913565426171,848,11,"SubnetScan: target=(2, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-862.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
848,0.6780112044817928,849,10,"OSScan: target=(2, 0), cost=1.00, prob=1.00, req_access=USER",-0.9989999999525025,0.0,0.99,-863.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999  0.       -0.001     0.        0.       -0.001999  0.
  0.       -0.002    -0.001    -0.001     0.        0.        0.
 -0.001    -0.005997  0.       -0.002    -0.001     0.        0.
 -0.001    -0.001     0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.       -0.001     0.        0.        0.       -0.001     0.
  0.        0.       -0.002    -0.001    -0.002997  0.        0.
  0.        0.       -0.003     0.       -0.003998  0.       -0.001
 -0.001999 -0.001    -0.001    -0.001     0.       -0.001     0.
 -0.002997  0.      ]"
