,epsilon,index,action_num_val,action_verbose,td_error,s_value,gamma,reward,probability,q_func_value
808,0.6928371348539416,809,16,"PrivilegeEscalation: target=(2, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-831.0,0.6,"[-0.001    -0.001     0.       -0.001     0.        0.       -0.002
  0.        0.        0.        0.        0.        0.        0.
 -0.001     0.        0.        0.       -0.001     0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.        0.        0.        0.        0.       -0.001
  0.        0.        0.       -0.001     0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.       -0.002     0.        0.        0.        0.
  0.        0.        0.       -0.001999  0.       -0.001     0.
  0.        0.        0.        0.       -0.003    -0.001    -0.002
  0.       -0.001   ]"
809,0.6924569827931173,810,58,"Exploit: target=(3, 4), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-832.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
810,0.6920768307322929,811,5,"Exploit: target=(1, 0), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-0.9989999999525025,0.0,0.99,-833.0,0.6,"[-0.001999 -0.001    -0.001999 -0.001999 -0.008991 -0.001    -0.002
 -0.001999 -0.001     0.        0.       -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.001999  0.
  0.        0.        0.       -0.003998  0.       -0.001     0.
  0.        0.        0.        0.       -0.001     0.       -0.001999
 -0.001     0.       -0.001     0.        0.        0.        0.
  0.       -0.001    -0.001     0.       -0.001    -0.001     0.
  0.        0.       -0.002     0.        0.        0.       -0.001
  0.        0.        0.       -0.001999 -0.003998 -0.001    -0.001
  0.       -0.001     0.       -0.001     0.       -0.001     0.
  0.        0.      ]"
811,0.6916966786714687,812,37,"OSScan: target=(3, 2), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-834.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
812,0.6913165266106442,813,56,"SubnetScan: target=(3, 4), cost=1.00, prob=1.00, req_access=USER",-0.9989999999525025,0.0,0.99,-835.0,0.6,"[-0.001999 -0.001    -0.001999 -0.001999 -0.008991 -0.001    -0.002
 -0.001999 -0.001     0.        0.       -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.001999  0.
  0.        0.        0.       -0.003998  0.       -0.001     0.
  0.        0.        0.        0.       -0.001     0.       -0.001999
 -0.001     0.       -0.001     0.        0.        0.        0.
  0.       -0.001    -0.001     0.       -0.001    -0.001     0.
  0.        0.       -0.002     0.        0.        0.       -0.001
  0.        0.        0.       -0.001999 -0.003998 -0.001    -0.001
  0.       -0.001     0.       -0.001     0.       -0.001     0.
  0.        0.      ]"
813,0.6909363745498199,814,24,"Exploit: target=(3, 0), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-836.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
814,0.6905562224889956,815,47,"SubnetScan: target=(3, 3), cost=1.00, prob=1.00, req_access=USER",-0.9980009999126196,0.0,0.99,-837.0,0.6,"[-0.001999 -0.001    -0.001999 -0.001999 -0.008991 -0.001    -0.002
 -0.001999 -0.001     0.        0.       -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.001999  0.
  0.        0.        0.       -0.003998  0.       -0.001     0.
  0.        0.        0.        0.       -0.001     0.       -0.001999
 -0.001     0.       -0.001     0.        0.        0.        0.
  0.       -0.001    -0.001     0.       -0.001    -0.001     0.
  0.        0.       -0.002     0.        0.        0.       -0.001
  0.        0.        0.       -0.001999 -0.003998 -0.001    -0.001
  0.       -0.001     0.       -0.001     0.       -0.001     0.
  0.        0.      ]"
815,0.6901760704281713,816,33,"Exploit: target=(3, 1), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-1.9960019998252392,0.0,0.99,-838.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
816,0.689795918367347,817,55,"OSScan: target=(3, 4), cost=1.00, prob=1.00, req_access=USER",-0.9989999999525025,0.0,0.99,-839.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001     0.        0.       -0.002997  0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.       -0.001    -0.001999
 -0.001     0.        0.       -0.003     0.        0.        0.
  0.        0.       -0.001    -0.001     0.        0.       -0.001
  0.        0.        0.        0.        0.        0.       -0.001
  0.       -0.001    -0.002     0.        0.        0.        0.
  0.       -0.001    -0.003     0.        0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.      ]"
817,0.6894157663065226,818,45,"ServiceScan: target=(3, 3), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-840.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
818,0.6890356142456984,819,17,"PrivilegeEscalation: target=(2, 0), cost=1.00, prob=1.00, req_access=USER, os=windows, process=daclsvc, access=2",-1.0,0.0,0.99,-841.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001     0.        0.       -0.002997  0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.       -0.001    -0.001999
 -0.001     0.        0.       -0.003     0.        0.        0.
  0.        0.       -0.001    -0.001     0.        0.       -0.001
  0.        0.        0.        0.        0.        0.       -0.001
  0.       -0.001    -0.002     0.        0.        0.        0.
  0.       -0.001    -0.003     0.        0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.      ]"
819,0.688655462184874,820,15,"Exploit: target=(2, 0), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-842.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001     0.        0.       -0.002997  0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.       -0.001    -0.001999
 -0.001     0.        0.       -0.003     0.        0.        0.
  0.        0.       -0.001    -0.001     0.        0.       -0.001
  0.        0.        0.        0.        0.        0.       -0.001
  0.       -0.001    -0.002     0.        0.        0.        0.
  0.       -0.001    -0.003     0.        0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.      ]"
820,0.6882753101240496,821,15,"Exploit: target=(2, 0), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-1.997999999905005,0.0,0.99,-843.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001     0.        0.       -0.002997  0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.       -0.001    -0.001999
 -0.001     0.        0.       -0.003     0.        0.        0.
  0.        0.       -0.001    -0.001     0.        0.       -0.001
  0.        0.        0.        0.        0.        0.       -0.001
  0.       -0.001    -0.002     0.        0.        0.        0.
  0.       -0.001    -0.003     0.        0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.      ]"
821,0.6878951580632253,822,16,"PrivilegeEscalation: target=(2, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-844.0,0.6,"[-0.001    -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001     0.        0.       -0.002997  0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.       -0.001    -0.001999
 -0.001     0.        0.       -0.003     0.        0.        0.
  0.        0.       -0.001    -0.001     0.        0.       -0.001
  0.        0.        0.        0.        0.        0.       -0.001
  0.       -0.001    -0.002     0.        0.        0.        0.
  0.       -0.001    -0.003     0.        0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.      ]"
822,0.687515006002401,823,59,"Exploit: target=(3, 4), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-0.9989999999525025,0.0,0.99,-845.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
823,0.6871348539415767,824,30,"ProcessScan: target=(3, 1), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-846.0,1.0,"[-0.001    -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001     0.        0.       -0.002997  0.        0.        0.
 -0.001999  0.        0.        0.        0.       -0.001     0.
  0.        0.        0.        0.        0.       -0.001    -0.001999
 -0.001     0.        0.       -0.003     0.        0.        0.
  0.        0.       -0.001    -0.001     0.        0.       -0.001
  0.        0.        0.        0.        0.        0.       -0.001
  0.       -0.001    -0.002     0.        0.        0.        0.
  0.       -0.001    -0.003     0.        0.        0.        0.
  0.        0.        0.        0.        0.        0.        0.
  0.        0.      ]"
824,0.6867547018807523,825,32,"Exploit: target=(3, 1), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-847.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
825,0.6863745498199281,826,34,"PrivilegeEscalation: target=(3, 1), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-1.0,0.0,0.99,-848.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
826,0.6859943977591036,827,17,"PrivilegeEscalation: target=(2, 0), cost=1.00, prob=1.00, req_access=USER, os=windows, process=daclsvc, access=2",-1.0,0.0,0.99,-849.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
827,0.6856142456982793,828,18,"ServiceScan: target=(3, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-850.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
828,0.685234093637455,829,57,"ProcessScan: target=(3, 4), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-851.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
829,0.6848539415766306,830,35,"PrivilegeEscalation: target=(3, 1), cost=1.00, prob=1.00, req_access=USER, os=windows, process=daclsvc, access=2",-1.0,0.0,0.99,-852.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
830,0.6844737895158064,831,37,"OSScan: target=(3, 2), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-853.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
831,0.684093637454982,832,39,"ProcessScan: target=(3, 2), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-854.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
832,0.6837134853941577,833,35,"PrivilegeEscalation: target=(3, 1), cost=1.00, prob=1.00, req_access=USER, os=windows, process=daclsvc, access=2",-0.9989999999525025,0.0,0.99,-855.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
833,0.6833333333333333,834,29,"SubnetScan: target=(3, 1), cost=1.00, prob=1.00, req_access=USER",-0.9989999999525025,0.0,0.99,-856.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
834,0.682953181272509,835,41,"Exploit: target=(3, 2), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-857.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
835,0.6825730292116847,836,68,"Exploit: target=(4, 0), cost=1.00, prob=0.60, req_access=USER, os=windows, service=ftp, access=1",-1.0,0.0,0.99,-858.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
836,0.6821928771508603,837,7,"PrivilegeEscalation: target=(1, 0), cost=1.00, prob=1.00, req_access=USER, os=linux, process=tomcat, access=2",-0.9989999999525025,0.0,0.99,-859.0,0.6,"[-0.001999 -0.001    -0.001999 -0.001999 -0.008991 -0.001    -0.002
 -0.001999 -0.001     0.        0.       -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.001999  0.
  0.        0.        0.       -0.003998  0.       -0.001     0.
  0.        0.        0.        0.       -0.001     0.       -0.001999
 -0.001     0.       -0.001     0.        0.        0.        0.
  0.       -0.001    -0.001     0.       -0.001    -0.001     0.
  0.        0.       -0.002     0.        0.        0.       -0.001
  0.        0.        0.       -0.001999 -0.003998 -0.001    -0.001
  0.       -0.001     0.       -0.001     0.       -0.001     0.
  0.        0.      ]"
837,0.6818127250900361,838,19,"OSScan: target=(3, 0), cost=1.00, prob=1.00, req_access=USER",-1.0,0.0,0.99,-860.0,0.6,"[-0.001999 -0.001    -0.001    -0.001    -0.003    -0.001    -0.002
 -0.001999 -0.001    -0.001    -0.001999 -0.001999 -0.001    -0.003
  0.       -0.002     0.197901  0.       -0.001999 -0.001     0.
  0.        0.       -0.001    -0.002    -0.001    -0.003994 -0.001
  0.       -0.001     0.       -0.003    -0.001999  0.       -0.001
  0.       -0.001     0.        0.       -0.001     0.        0.
  0.       -0.001999  0.        0.       -0.001999 -0.001     0.
  0.        0.        0.       -0.001999 -0.001    -0.001999  0.
 -0.001    -0.001    -0.003    -0.001999  0.       -0.001     0.
 -0.001     0.        0.       -0.001     0.       -0.001999  0.
 -0.001    -0.001   ]"
838,0.6814325730292117,839,39,"ProcessScan: target=(3, 2), cost=1.00, prob=1.00, req_access=USER",-0.9989999999525025,0.0,0.99,-861.0,0.6,"[-0.001999 -0.001    -0.001999 -0.001999 -0.008991 -0.001    -0.002
 -0.001999 -0.001     0.        0.       -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.001999  0.
  0.        0.        0.       -0.003998  0.       -0.001     0.
  0.        0.        0.        0.       -0.001     0.       -0.001999
 -0.001     0.       -0.001     0.        0.        0.        0.
  0.       -0.001    -0.001     0.       -0.001    -0.001     0.
  0.        0.       -0.002     0.        0.        0.       -0.001
  0.        0.        0.       -0.001999 -0.003998 -0.001    -0.001
  0.       -0.001     0.       -0.001     0.       -0.001     0.
  0.        0.      ]"
839,0.6810524209683874,840,42,"Exploit: target=(3, 2), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-862.0,0.6,"[-0.001999 -0.001    -0.001999 -0.001999 -0.008991 -0.001    -0.002
 -0.001999 -0.001     0.        0.       -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.001999  0.
  0.        0.        0.       -0.003998  0.       -0.001     0.
  0.        0.        0.        0.       -0.001     0.       -0.001999
 -0.001     0.       -0.001     0.        0.        0.        0.
  0.       -0.001    -0.001     0.       -0.001    -0.001     0.
  0.        0.       -0.002     0.        0.        0.       -0.001
  0.        0.        0.       -0.001999 -0.003998 -0.001    -0.001
  0.       -0.001     0.       -0.001     0.       -0.001     0.
  0.        0.      ]"
840,0.680672268907563,841,69,"Exploit: target=(4, 0), cost=2.00, prob=0.90, req_access=USER, os=None, service=http, access=1",-2.0,0.0,0.99,-863.0,0.6,"[-0.001999 -0.001    -0.001999 -0.001999 -0.008991 -0.001    -0.002
 -0.001999 -0.001     0.        0.       -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.001999  0.
  0.        0.        0.       -0.003998  0.       -0.001     0.
  0.        0.        0.        0.       -0.001     0.       -0.001999
 -0.001     0.       -0.001     0.        0.        0.        0.
  0.       -0.001    -0.001     0.       -0.001    -0.001     0.
  0.        0.       -0.002     0.        0.        0.       -0.001
  0.        0.        0.       -0.001999 -0.003998 -0.001    -0.001
  0.       -0.001     0.       -0.001     0.       -0.001     0.
  0.        0.      ]"
841,0.6802921168467387,842,22,"Exploit: target=(3, 0), cost=3.00, prob=0.90, req_access=USER, os=linux, service=ssh, access=1",-3.0,0.0,0.99,-864.0,0.6,"[-0.001999 -0.001    -0.001999 -0.001999 -0.008991 -0.001    -0.002
 -0.001999 -0.001     0.        0.       -0.001     0.        0.
  0.        0.        0.        0.       -0.001    -0.001999  0.
  0.        0.        0.       -0.003998  0.       -0.001     0.
  0.        0.        0.        0.       -0.001     0.       -0.001999
 -0.001     0.       -0.001     0.        0.        0.        0.
  0.       -0.001    -0.001     0.       -0.001    -0.001     0.
  0.        0.       -0.002     0.        0.        0.       -0.001
  0.        0.        0.       -0.001999 -0.003998 -0.001    -0.001
  0.       -0.001     0.       -0.001     0.       -0.001     0.
  0.        0.      ]"
